model_alias,length_label,workload,config,table_label,l1_hit_pct,hier_miss_pct,latency_cycles,wall_cycles,hbm_reads,hit_miss_csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_component_match,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,68.229,12.63,3.961219,436505.0,388,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_two_hop_summary,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),24.121,31.348,4.003053,439148.0,963,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_two_hop_summary,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,58.626,17.09,3.971433,436994.0,525,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_cross_doc_priority,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),29.492,28.743,3.99721,438698.0,883,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_cross_doc_priority,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,64.779,15.267,3.967583,436680.0,469,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_chain_descriptor_fields,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),27.832,30.599,4.00138,439086.0,940,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_chain_descriptor_fields,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,67.155,13.509,3.963642,436515.0,415,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_three_stage_lookup,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),28.027,33.789,4.008573,439524.0,1038,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_three_stage_lookup,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,58.984,17.253,3.972123,437041.0,530,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_compression_guard,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),26.367,28.776,3.99724,438804.0,884,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_compression_guard,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,64.714,13.249,3.963143,436481.0,407,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_query_cost_chain,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),30.111,31.51,4.003449,439227.0,968,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_query_cost_chain,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,70.02,11.947,3.959811,436254.0,367,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_head_budget_allocation,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),19.108,35.807,4.013127,439730.0,1100,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_head_budget_allocation,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,64.876,14.062,3.964995,436452.0,432,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_backend_admission_reason,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),29.753,32.715,4.006124,440242.0,1005,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_mdqa_backend_admission_reason,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,65.885,14.258,3.965424,437464.0,438,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_anchor_timeline,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),32.552,28.353,3.996303,438948.0,871,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_anchor_timeline,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,69.531,11.849,3.959375,436431.0,364,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_revision_policy,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),33.333,24.837,3.988366,438407.0,763,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_revision_policy,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,69.076,8.789,3.952333,435951.0,270,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_sparse_fact,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),28.19,32.617,4.005944,439449.0,1002,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_sparse_fact,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,53.483,17.741,3.973127,437213.0,545,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_dual_anchor_incident,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),35.059,28.711,3.997129,439680.0,882,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_dual_anchor_incident,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,71.387,12.077,3.961034,437216.0,371,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_backend_priority_rule,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),28.19,31.38,4.003156,439155.0,964,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_backend_priority_rule,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,64.421,13.835,3.964401,436515.0,425,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_epoch_window_recall,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),22.819,35.189,4.011776,439638.0,1081,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_epoch_window_recall,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,64.941,16.113,3.969737,436775.0,495,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_dual_budget_rule,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),22.266,30.111,4.000279,438855.0,925,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_dual_budget_rule,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,59.017,17.643,3.973027,436999.0,542,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_query_relevance_note,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),24.577,33.203,4.007223,440317.0,1020,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_query_relevance_note,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,58.626,16.797,3.971123,437853.0,516,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_spill_cost_reason,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),21.973,35.514,4.012453,440674.0,1091,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_spill_cost_reason,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,63.835,14.648,3.966626,437546.0,450,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_head_budget_rule,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),25.065,29.264,3.9984,438779.0,899,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_lcqa_head_budget_rule,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,64.648,12.988,3.961945,436296.0,399,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_early_name_recall,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),20.41,37.467,4.016804,440971.0,1151,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_early_name_recall,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,54.134,23.438,3.986829,438925.0,720,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_policy_recall,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),27.799,31.738,4.003933,439364.0,975,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_policy_recall,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,58.757,18.294,3.97495,437389.0,562,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_anchor_reasoning,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),21.842,40.625,4.023984,440626.0,1248,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_anchor_reasoning,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,62.435,20.247,3.979641,437605.0,622,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_backend_recall,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),20.085,40.299,4.023262,440629.0,1238,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_backend_recall,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,61.165,20.443,3.979849,437671.0,628,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_field_recall,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),14.616,42.35,4.027915,440946.0,1301,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_field_recall,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,59.473,21.582,3.982476,437850.0,663,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_epoch_memory,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),16.211,41.081,4.025,440904.0,1262,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_epoch_memory,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,63.346,18.099,3.974633,437471.0,556,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_budget_memory,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),17.611,39.746,4.021963,440697.0,1221,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,32k,32k_qwen2p5_14b_instruct_cmqa_budget_memory,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,64.388,17.969,3.974384,437454.0,552,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_054741_qwen2p51_b101b4_qwen2p51_0e3828/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_cross_doc_role,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),28.809,36.751,4.091567,70882.0,1129,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_cross_doc_role,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,66.504,16.309,3.820219,67806.0,501,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_component_match,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),28.874,34.505,4.061178,70590.0,1060,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_component_match,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,64.03,17.448,3.837888,68057.0,536,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_two_hop_summary,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),31.315,31.087,4.014919,69961.0,955,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_two_hop_summary,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,68.62,14.225,3.789018,67402.0,437,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_cross_doc_priority,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),24.87,36.361,4.086538,70825.0,1117,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_cross_doc_priority,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,64.03,19.401,3.861856,68278.0,596,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_chain_descriptor_fields,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),29.622,32.227,4.030367,70136.0,990,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_chain_descriptor_fields,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,62.142,16.536,3.819474,67747.0,508,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_three_stage_lookup,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),30.111,33.952,4.053887,70350.0,1043,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_three_stage_lookup,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,63.281,17.188,3.830742,67824.0,528,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_compression_guard,fpga_h2o_plus_service_cvr_group_fill_v251,CVR+GF baseline (matched),33.138,25.293,3.936174,68966.0,777,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
llama3p1_8b_instruct,4k,4k_llama3p1_8b_instruct_mdqa_compression_guard,fpga_kiloscore_hv_opt5_global_winner,KiloWare-HV,66.504,14.128,3.787924,67289.0,434,delivery/paper/repro_audit/longctx_l1_l2_size_sweep_ext_20260605/replay_reports/l1_32_l2_32/run_20260605_092826_llama3p1_e7c55e_llama3p1_5673df/hit_miss_amat_summary.csv
